address,href,parcel,price,rooms,sqm,zip,lon,lat
Entrepotdok 154 + PP 1018 AD Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40737826-entrepotdok-154-pp/?navigateSource=resultlist,134,860,4,134,1018,4.9215893,52.36626020000001
Westerstraat 146 D 1015 MP Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86191459-westerstraat-146-d/?navigateSource=resultlist,51,460,3,51,1015,4.8823814,52.37841270000001
Gibraltarstraat 75 hs 1055 NL Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40725003-gibraltarstraat-75-hs/?navigateSource=resultlist,125,719,4,125,1055,4.8492674,52.3841628
Transvaalkade 135 -III 1091 LT Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86189525-transvaalkade-135-iii/?navigateSource=resultlist,102,550,3,102,1091,4.9170303,52.35042430000001
Amstelveenseweg 916 -A 1081 JN Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40725844-amstelveenseweg-916-a/?navigateSource=resultlist,145,880,4,145,1081,4.8572073,52.3272402
Lauriergracht 27 A 1016 RE Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86189166-lauriergracht-27-a/?navigateSource=resultlist,61,475,2,61,1016,4.881623300000001,52.3714799
Haparandaweg 686 +PP 1013 BD Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86189157-haparandaweg-686-pp/?navigateSource=resultlist,104,675,3,104,1013,4.8768804,52.3946076
Egelantiersstraat 6 hs 1015 PL Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86189154-egelantiersstraat-6-hs/?navigateSource=resultlist,183,1275,3,183,1015,4.8849205,52.3772641
De la Reijstraat 37 1091 NZ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86178821-de-la-reijstraat-37/?navigateSource=resultlist,54,285,2,54,1091,4.919573,52.3518078
Mensinge 27 1083 HB Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40712117-mensinge-27/?navigateSource=resultlist,135,699,4,135,1083,4.888770399999999,52.3326292
Leerdamhof 146 1108 BM Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40711950-leerdamhof-146/?navigateSource=resultlist,67,175,3,67,1108,4.975630499999999,52.308148
Rozenstraat 78 A 1016 NX Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40711737-rozenstraat-78-a/?navigateSource=resultlist,72,475,2,72,1016,4.8809751,52.372856
Eerste Boerhaavestraat 5 HS 1091 RZ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86175178-eerste-boerhaavestraat-5-hs/?navigateSource=resultlist,108,730,4,108,1091,4.9071409,52.3582124
Lekstraat 184 III 1079 GA Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86174655-lekstraat-184-iii/?navigateSource=resultlist,128,675,6,128,1079,4.9017291,52.34412140000001
Hugo Floris Ruysstraat 2 1 1063 KD Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86174276-hugo-floris-ruysstraat-2-1/?navigateSource=resultlist,67,235,3,67,1063,4.8258998,52.3802049
Geuzenkade 89 II 1056 KP Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86172615-geuzenkade-89-ii/?navigateSource=resultlist,56,325,3,56,1056,4.8637171,52.3747808
Onstein 76 1082 KL Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86172613-onstein-76/?navigateSource=resultlist,71,300,2,71,1082,4.8695055,52.3311195
Talbotstraat 185 1087 DM Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40717131-talbotstraat-185/?navigateSource=resultlist,70,300,2,70,1087,4.9962081,52.3588795
Lange Leidsedwarsstraat 105 III 1017 NJ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40717937-lange-leidsedwarsstraat-105-iii/?navigateSource=resultlist,92,750,3,92,1017,4.8861934,52.3630019
Zeeburgerdijk 712 1095 LG Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86179969-zeeburgerdijk-712/?navigateSource=resultlist,90,450,3,90,1095,4.9483263,52.3662095
Baarsjesweg 133 B 1057 HL Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86115789-baarsjesweg-133-b/?navigateSource=resultlist,110,595,3,110,1057,4.863807,52.3693803
Remmerdenplein 31 1106 AE Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40751609-remmerdenplein-31/?navigateSource=resultlist,84,215,3,84,1106,4.974037699999999,52.2980941
Max Planckstraat 8 I 1098 TV Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40635705-max-planckstraat-8-i/?navigateSource=resultlist,67,335,4,67,1098,4.9452663,52.3520785
Rapenburgerstraat 204 1011 MN Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40621817-rapenburgerstraat-204/?navigateSource=resultlist,80,525,4,80,1011,4.9066445,52.3688069
Chet Bakerstraat 201 1066 GJ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40628606-chet-bakerstraat-201/?navigateSource=resultlist,80,365,3,80,1066,4.826775100000001,52.3449977
Adriaan van Bergenstraat 8 I 1056 JW Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40611364-adriaan-van-bergenstraat-8-i/?navigateSource=resultlist,63,349,4,63,1056,4.8640045,52.3725538
Troelstralaan 263 A 1067 MX Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40611150-troelstralaan-263-a/?navigateSource=resultlist,103,399,3,103,1067,4.801264499999999,52.37376889999999
De Boelelaan 265 1082 RC Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40610727-de-boelelaan-265/?navigateSource=resultlist,69,299,3,69,1082,4.8777874,52.3346946
Herengracht 12 C 1015 BK Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40618032-herengracht-12-c/?navigateSource=resultlist,125,799,2,125,1015,4.891166,52.37879299999999
Badhuiskade 249 1031 KV Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40616039-badhuiskade-249/?navigateSource=resultlist,117,783.659,3,117,1031,4.9048462,52.38462269999999
Singel 206 A 1016 AA Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40615078-singel-206-a/?navigateSource=resultlist,123,995,3,123,1016,4.888658200000001,52.3739904
Kanaalstraat 36 HS 1054 XJ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40604000-kanaalstraat-36-hs/?navigateSource=resultlist,71,495,3,71,1054,4.8655583,52.3628
Geldersekade 6 D 1012 BH Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40601863-geldersekade-6-d/?navigateSource=resultlist,190,1699,4,190,1012,4.9018937,52.3762653
Brouwersgracht 210 B 1013 HD Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86061899-brouwersgracht-210-b/?navigateSource=resultlist,116,850,3,116,1013,4.886852999999999,52.3817032
Staringplein 14 HS 1054 VL Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40692933-staringplein-14-hs/?navigateSource=resultlist,134,899,5,134,1054,4.862854,52.360568
Pieter Aertszstraat 87 hs 1073 SL Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40683974-pieter-aertszstraat-87-hs/?navigateSource=resultlist,74,475,3,74,1073,4.902032,52.3526744
Swammerdamstraat 38 B 1091 RV Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40675527-swammerdamstraat-38-b/?navigateSource=resultlist,185,1675,5,185,1091,4.9076645,52.3576601
Swammerdamstraat 38 A 1091 RV Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40675501-swammerdamstraat-38-a/?navigateSource=resultlist,149,1295,4,149,1091,4.9076645,52.3576601
Korte Leidsedwarsstraat 35 a-hs 1017 PW Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40669663-korte-leidsedwarsstraat-35-a-hs/?navigateSource=resultlist,52,350,2,52,1017,4.8822693,52.3650385
Voorsteven 76 1034 SN Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40652314-voorsteven-76/?navigateSource=resultlist,90,285,5,90,1034,4.9152252,52.4110475
Reggestraat 4 III 1078 CZ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86016065-reggestraat-4-iii/?navigateSource=resultlist,98,575,4,98,1078,4.9015786,52.3483318
Weerdestein 78 1083 GE Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40658028-weerdestein-78/?navigateSource=resultlist,111,420,3,111,1083,4.8884232,52.3308931
Arent Janszoon Ernststraat 89 1083 GR Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40655400-arent-janszoon-ernststraat-89/?navigateSource=resultlist,54,297.5,2,54,1083,4.8890886,52.33172279999999
Bartholomeus Ruloffsstraat 5 -1 1071 WJ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40520021-bartholomeus-ruloffsstraat-5-1/?navigateSource=resultlist,78,475,2,78,1071,4.8790075,52.3525298
Revaleiland 450 1014 ZG Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40508133-revaleiland-450/?navigateSource=resultlist,232,1028.685,5,232,1014,4.878906,52.3928525
Rengerskerkestraat 46 1069 HV Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86953809-rengerskerkestraat-46/?navigateSource=resultlist,101,350,3,101,1069,4.7935805,52.35507459999999
Bloemgracht 63 5 1016 KG Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86952786-bloemgracht-63-5/?navigateSource=resultlist,221,2121.5,6,221,1016,4.8807963,52.3745219
Narva-eiland 69 1014 ZJ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40583571-narva-eiland-69/?navigateSource=resultlist,204,1130.177,7,204,1014,4.8797612,52.3928623
Nieuwe Achtergracht 136 C 1018 WV Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40412868-nieuwe-achtergracht-136-c/?navigateSource=resultlist,149,1600,5,149,1018,4.9100872,52.3627092
Revaleiland (Bouwnr. 90) 1014 ZM Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40470881-revaleiland-bouwnr-90/?navigateSource=resultlist,200,1131.554,4,200,1014,4.878906,52.3928525
Revaleiland (Bouwnr. 56) 1014 ZM Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40470870-revaleiland-bouwnr-56/?navigateSource=resultlist,155,759.644,4,155,1014,4.878906,52.3928525
Kuipersstraat 113 2 1073 EP Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40731916-kuipersstraat-113-2/?navigateSource=resultlist,126,700,4,126,1073,4.901951599999999,52.3532788
Cornelis Dirkszstraat 11 D17+PP 1056 TM Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40714729-cornelis-dirkszstraat-11-d17-pp/?navigateSource=resultlist,84,485,3,84,1056,4.8577546,52.3720766
Sanderijnstraat 34 HS 1055 BT Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40713174-sanderijnstraat-34-hs/?navigateSource=resultlist,78,450,3,78,1055,4.8507699,52.3775163
Lanseloetstraat 39 I 1055 BC Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40713081-lanseloetstraat-39-i/?navigateSource=resultlist,53,275,3,53,1055,4.8494369,52.3774498
Jan Zijvertszstraat 6 III 1067 XJ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40711924-jan-zijvertszstraat-6-iii/?navigateSource=resultlist,60,239,3,60,1067,4.8055312,52.3787138
Erich Salomonstraat 569 1087 GT Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40711592-erich-salomonstraat-569/?navigateSource=resultlist,82,375,3,82,1087,4.9991857,52.3559135
Madurastraat 70 -II 1094 GR Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40710120-madurastraat-70-ii/?navigateSource=resultlist,50,325,3,50,1094,4.9344719,52.36422169999999
Osdorper Ban 683 1069 GA Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40718721-osdorper-ban-683/?navigateSource=resultlist,90,290,3,90,1069,4.794747099999999,52.3605905
Hoofdweg 138 III 1057 DA Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40717010-hoofdweg-138-iii/?navigateSource=resultlist,67,300,3,67,1057,4.853436299999999,52.36450139999999
IJburglaan 415 1086 ZJ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40716587-ijburglaan-415/?navigateSource=resultlist,94,385,3,94,1086,4.982969900000001,52.3621892
Sanderijnstraat 34 I 1055 BT Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40715394-sanderijnstraat-34-i/?navigateSource=resultlist,55,300,3,55,1055,4.8507869,52.3775458
Scheldestraat 81 1 1078 GH Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40715138-scheldestraat-81-1/?navigateSource=resultlist,90,450,5,90,1078,4.8911089,52.3453099
Kastelenstraat 51 -1 1083 CB Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86157813-kastelenstraat-51-1/?navigateSource=resultlist,66,325,3,66,1083,4.8841493,52.32595629999999
Berberisstraat 41 1032 EK Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40750262-berberisstraat-41/?navigateSource=resultlist,90,375,4,90,1032,4.9139821,52.3925819
Pieter van der Doesstraat 32 III/IV 1056 VG Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40758002-pieter-van-der-doesstraat-32-iii-iv/?navigateSource=resultlist,111,650,4,111,1056,4.858331400000001,52.3724477
Burgemeester De Vlugtlaan 327 1063 BP Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40637528-burgemeester-de-vlugtlaan-327/?navigateSource=resultlist,72,200,3,72,1063,4.8182792,52.3815464
Amstelkade 22 III 1078 AD Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40635754-amstelkade-22-iii/?navigateSource=resultlist,112,575,3,112,1078,4.9059403,52.349069
Johan Hofmanstraat 274 +PP 1069 KE Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40622773-johan-hofmanstraat-274-pp/?navigateSource=resultlist,106,350,3,106,1069,4.794853199999999,52.3520768
Trijn Hullemanlaan 100 1069 PV Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40621460-trijn-hullemanlaan-100/?navigateSource=resultlist,84,265,3,84,1069,4.7856573,52.35130299999999
Willem de Zwijgerlaan 7 II 1056 JD Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40620813-willem-de-zwijgerlaan-7-ii/?navigateSource=resultlist,59,325,2,59,1056,4.863189999999999,52.37121089999999
Ladogameerhof 75 1060 PJ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40628872-ladogameerhof-75/?navigateSource=resultlist,86,295,3,86,1060,4.7809973,52.350758
Marnixstraat 100 -1 1015 VZ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40627153-marnixstraat-100-1/?navigateSource=resultlist,58,375,3,58,1015,4.8792417,52.3789113
Bonnefantenstraat 58 1064 PN Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40626913-bonnefantenstraat-58/?navigateSource=resultlist,110,375,4,110,1064,4.8323459,52.3656645
Griseldestraat 11 II 1055 AR Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40614324-griseldestraat-11-ii/?navigateSource=resultlist,50,260,2,50,1055,4.8489184,52.3764602
Stadhouderskade 156 II 1074 BC Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40614042-stadhouderskade-156-ii/?navigateSource=resultlist,187,1300,6,187,1074,4.9030223,52.3585608
Valkenburgerstraat 87 1011 MH Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40613258-valkenburgerstraat-87/?navigateSource=resultlist,95,475,4,95,1011,4.906975699999999,52.3693701
Spadinalaan 137 1031 KB Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40612371-spadinalaan-137/?navigateSource=resultlist,120,675,3,120,1031,4.9001911,52.3865256
Esmoreitstraat 44 2 1055 CH Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40610808-esmoreitstraat-44-2/?navigateSource=resultlist,55,275,2,55,1055,4.851617699999999,52.3779081
Nicolaas Anslijnstraat 36 1068 WN Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40610596-nicolaas-anslijnstraat-36/?navigateSource=resultlist,81,250,3,81,1068,4.808015699999999,52.35769699999999
Watertorenplein 2 L 1051 PA Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40619700-watertorenplein-2-l/?navigateSource=resultlist,81,500,2,81,1051,4.868488999999999,52.384121
Madurastraat 66 -II 1094 GR Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40617011-madurastraat-66-ii/?navigateSource=resultlist,53,300,2,53,1094,4.9342963,52.364217
Beethovenstraat 11 -III 1077 HL Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40617822-beethovenstraat-11-iii/?navigateSource=resultlist,192,1250,8,192,1077,4.8780522,52.34944059999999
Boeroestraat 48 1095 VS Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40617610-boeroestraat-48/?navigateSource=resultlist,77,350,4,77,1095,4.9428676,52.3644276
Johan van der Keukenstraat 160 1087 AZ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40616207-johan-van-der-keukenstraat-160/?navigateSource=resultlist,77,325,3,77,1087,4.9903314,52.3597249
Molukkenstraat 585 1095 BJ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40616596-molukkenstraat-585/?navigateSource=resultlist,52,295,3,52,1095,4.941015600000001,52.3587565
Oostelijke Handelskade 833 1019 BW Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40603299-oostelijke-handelskade-833/?navigateSource=resultlist,97,600,3,97,1019,4.930979,52.37523
Hoogte Kadijk 110 -R 1018 BT Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40600817-hoogte-kadijk-110-r/?navigateSource=resultlist,83,450,3,83,1018,4.915995800000001,52.3690156
Burgemeester Cramergracht 80 VII 1064 AG Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40608197-burgemeester-cramergracht-80-vii/?navigateSource=resultlist,77,250,3,77,1064,4.8323836,52.3729761
Danie Theronstraat 13 C 1091 XV Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40606781-danie-theronstraat-13-c/?navigateSource=resultlist,85,485,4,85,1091,4.9159812,52.3523879
Vrolikstraat 262 I 1092 TX Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40605254-vrolikstraat-262-i/?navigateSource=resultlist,57,375,3,57,1092,4.924542499999999,52.3579533
Stuurmankade 50 1019 KR Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40691291-stuurmankade-50/?navigateSource=resultlist,89,475,4,89,1019,4.940887099999999,52.3715833
Marco Polostraat 279 -HS 1056 DN Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40697576-marco-polostraat-279-hs/?navigateSource=resultlist,74,450,3,74,1056,4.8545335,52.3729528
Jan Bernardusstraat 17 -A 1091 TS Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40696449-jan-bernardusstraat-17-a/?navigateSource=resultlist,88,599,3,88,1091,4.913577399999999,52.3499779
Bilderdijkstraat 45 1053 KK Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40684243-bilderdijkstraat-45/?navigateSource=resultlist,91,475,4,91,1053,4.870699699999999,52.3705714
Antony Moddermanstraat 86 1063 LS Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40683260-antony-moddermanstraat-86/?navigateSource=resultlist,61,200,3,61,1063,4.817722799999999,52.3837008
Goudsbloemstraat 165 III 1015 JM Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40683856-goudsbloemstraat-165-iii/?navigateSource=resultlist,96,650,4,96,1015,4.882086999999999,52.38032699999999
WG-plein 85 1054 RC Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40680265-wg-plein-85/?navigateSource=resultlist,110,600,4,110,1054,4.8719665,52.3634302
Admiraliteitstraat 59 1018 KP Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40680556-admiraliteitstraat-59/?navigateSource=resultlist,52,300,2,52,1018,4.9245147,52.3687343
Akersingel 9 1060 NJ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40689703-akersingel-9/?navigateSource=resultlist,89,275,3,89,1060,4.7783967999999986,52.3520209
Admiralengracht 271 -III 1056 DZ Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40673252-admiralengracht-271-iii/?navigateSource=resultlist,62,325,3,62,1056,4.8557375,52.3721464
Osdorper Ban 987 +PP 1069 GA Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-86035619-osdorper-ban-987-pp/?navigateSource=resultlist,82,265,3,82,1069,4.7908712,52.3602529
Joan Melchior Kemperstraat 83 -H 1051 TL Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40671868-joan-melchior-kemperstraat-83-h/?navigateSource=resultlist,53,300,2,53,1051,4.8720694,52.38479539999999
Banne Buikslootlaan 103 1034 AB Amsterdam,https://www.funda.nl/koop/amsterdam/appartement-40675415-banne-buikslootlaan-103/?navigateSource=resultlist,74,275,3,74,1034,4.913139999999999,52.40813619999999
